,Pumas SD U16,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/pumas-sd-u16-162401,
,Pumas SD U19,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/pumas-sd-u19-325424,
,Queen City FC,Charlotte, NC,Premier,https://premier.upsl.com/teams/queen-city-fc-27806,
,Racing Dallas FC,Dallas, TX,Premier,https://premier.upsl.com/teams/racing-dallas-fc-514283,
,Racing Houston City FC,Houston, TX,Division 1,http://division1.upsl.com/teams/racing-houston-city-fc-696104,
,Racing Los Angeles,Los Angeles, CA,Division 1,http://division1.upsl.com/teams/racing-los-angeles-348781,
,Racing Sacramento City FC,Sacramento, CA,Premier,https://premier.upsl.com/teams/racing-sacramento-city-fc-403979,
,Ravens FC,Charlotte, NC,Division 1,http://division1.upsl.com/teams/ravens-fc-71933,
,Rayados 2015 Zuri,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rayados-2015-zuri-350678,
,Rayados 2016 Zuri,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rayados-2016-zuri-692305,
,Rayados Abundis B2008,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rayados-abundis-b2008-92496,
,Rayados B2008,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rayados-b2008-672690,
,Real Futbol Club,Kennett Square , PA,Division 1,http://division1.upsl.com/teams/real-futbol-club-709517,
,Real Galt FC,Galt, CA,Premier,https://premier.upsl.com/teams/real-galt-fc-514521,
,Real Madrid Vista 2009,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/real-madrid-vista-2009-660572,
,Real New York FC,Brooklyn, NY,Division 1,http://division1.upsl.com/teams/real-new-york-fc-57584,
,Real New York FC U17,NY,Academy Boys,http://academyboys.upsl.com/teams/real-new-york-fc-u17-386064,
,Rebano Chivas LA,Santa Ana, CA,Division 1,http://division1.upsl.com/teams/rebano-chivas-la-361712,
,Rebels Alex 2014,San Diego, CA,Academy Boys,http://academyboys.upsl.com/teams/rebels-alex-2014-360707,
,Rebels Alex 2015,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rebels-alex-2015-150076,
,Rebels FC,Simi Valley, CA,Division 1,http://division1.upsl.com/teams/rebels-fc-64843,
,Rebels FC U13,Simi Valley, CA,Academy Boys,http://academyboys.upsl.com/teams/rebels-fc-u13-931314,
,Rebels FC U15,Simi Valley, CA,Academy Boys,http://academyboys.upsl.com/teams/rebels-fc-u15-363061,
,Rebels Football Club U17,Simi Valley , CA,Academy Boys,http://academyboys.upsl.com/teams/rebels-football-club-u17-795994,
,Rebels Luis B2013,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rebels-luis-b2013-757132,
,Rebels Luis B2016,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rebels-luis-b2016-225581,
,Rebels Luis B2017,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rebels-luis-b2017-377952,
,Rebels Nuno B2014,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rebels-nuno-b2014-158288,
,Rebels Nuno B2014,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rebels-nuno-b2014-200261,
,Rebels Nuno B2015,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rebels-nuno-b2015-122968,
,Rebels Nuno B2015,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/rebels-nuno-b2015-224930,
,Rebels SC,Chula Vista, CA,Premier,https://premier.upsl.com/teams/rebels-sc-43784,
,Renegades FC,Kaysville, UT,Women,http://women.upsl.com/teams/renegades-fc-686896,
,Reno Vikings Premier,Reno, NV,Women,http://women.upsl.com/teams/reno-vikings-premier-250619,
,Revolution FC,TX,Tournament,http://tournament.upsl.com/teams/revolution-fc-159415,
,River City FC,Columbia, SC,Division 1,http://division1.upsl.com/teams/river-city-fc-63511,
,River City FC,Columbia, SC, SC,Division 1,http://division1.upsl.com/teams/river-city-fc-331679,
,Riverbank FC,Riverbank, CA,Division 1,http://division1.upsl.com/teams/riverbank-fc-224633,
,Rockville Soccer Club,Rockville, MD,Premier,https://premier.upsl.com/teams/rockville-soccer-club-64777,
,Rose City FC,Arcadia, CA,Division 1,http://division1.upsl.com/teams/rose-city-fc-88395,
,Rose City FC U17,Arcadia, CA,Academy Boys,http://academyboys.upsl.com/teams/rose-city-fc-u17-950157,
,Rose City Football Club,Pasadena , CA,Academy Boys,http://academyboys.upsl.com/teams/rose-city-football-club-665989,
,Round Lake Evolution FC,Round Lake, IL,Premier,https://premier.upsl.com/teams/round-lake-evolution-fc-214513,
,Round Rock SC,Round Rock, TX,Premier,https://premier.upsl.com/teams/round-rock-sc-55632,
,Round Rock SC,Round Rock, TX,Division 1,http://division1.upsl.com/teams/round-rock-sc-997774,
,Round Rock Soccer Club,Round Rock , TX,Division 1,http://division1.upsl.com/teams/round-rock-soccer-club-305964,
,Royal Palms SC,Palm Coast, FL,Division 1,http://division1.upsl.com/teams/royal-palms-sc-33339,
,RSL Academy,Herriman, UT,Premier,https://premier.upsl.com/teams/rsl-academy-88566,
,RSL AZ,Phoenix, AZ,Premier,https://premier.upsl.com/teams/rsl-az-219207,
,RSL Southern AZ,Tucson, AZ,Premier,https://premier.upsl.com/teams/rsl-southern-az-963443,
,Rush Select Academy,Port Saint Lucie, FL,Premier,https://premier.upsl.com/teams/rush-select-academy-613009,
,Rush Select Academy II,Port Saint Lucie, FL,Division 1,http://division1.upsl.com/teams/rush-select-academy-ii-885253,
,Rush Select II,Port Saint Lucie, FL,Division 1,http://division1.upsl.com/teams/rush-select-ii-518642,
,Ryogoku Soccer Academy,Kansas City , MO,Premier,https://premier.upsl.com/teams/ryogoku-soccer-academy-661350,
,Sacramento United,Sacramento, CA,Premier,https://premier.upsl.com/teams/sacramento-united-919336,
,Sahara Gunners FC,Buffalo, NY,Premier,https://premier.upsl.com/teams/sahara-gunners-fc-37326,
,Saint Paul United FC,Saint Paul, MN,Division 1,http://division1.upsl.com/teams/saint-paul-united-fc-400129,
,Saint Petersburg Aztecs FC,Saint Petersburg, FL,Premier,https://premier.upsl.com/teams/saint-petersburg-aztecs-fc-696779,
,Salvo SC,Eagan, MN,Division 1,http://division1.upsl.com/teams/salvo-sc-865043,
,San Antonio City,San Antonio, TX,Premier,https://premier.upsl.com/teams/san-antonio-city-640317,
,San Antonio FC Academy,San Antonio, TX,Premier,https://premier.upsl.com/teams/san-antonio-fc-academy-375963,
,San Antonio Runners SC,San Antonio, TX,Premier,https://premier.upsl.com/teams/san-antonio-runners-sc-636418,
,San Diego City FC,San Diego, CA,Premier,https://premier.upsl.com/teams/san-diego-city-fc-659438,
,San Diego Internacional FC,San Diego, CA,Premier,https://premier.upsl.com/teams/san-diego-internacional-fc-91427,
,San Fernando Valley FC,San Fernando, CA,Premier,https://premier.upsl.com/teams/san-fernando-valley-fc-34095,
,San Leandro United Academy,Oakland, CA,Division 1,http://division1.upsl.com/teams/san-leandro-united-academy-56740,
,Santa Ana Winds FC,Santa Ana, CA,Premier,https://premier.upsl.com/teams/santa-ana-winds-fc-1741,
,Santa Monica Surf,Santa Monica, CA,Division 1,http://division1.upsl.com/teams/santa-monica-surf-33861,
,SB Matrix Martin B2012,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/sb-matrix-martin-b2012-251906,
,SC Trojans,Los Angeles, CA,Division 1,http://division1.upsl.com/teams/sc-trojans-91698,
,SC Union Maricopa II,Phoenix, AZ,Division 1,http://division1.upsl.com/teams/sc-union-maricopa-ii-233167,
,SC Union Maricopa Raiders,Phoenix, AZ,Premier,https://premier.upsl.com/teams/sc-union-maricopa-raiders-219615,
,SCU Heat,Columbia, SC,Premier,https://premier.upsl.com/teams/scu-heat-24578,
,SDA Utica Blasters,Whitesboro , NY,Women,http://women.upsl.com/teams/sda-utica-blasters-527587,
,SDRM 2009,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/sdrm-2009-931084,
,SEI Corvids FC,Pocatello, ID,Division 1,http://division1.upsl.com/teams/sei-corvids-fc-765881,
,Selma Football Club,Selma, CA,Division 1,http://division1.upsl.com/teams/selma-football-club-934160,
,SF Wanderers,Kansas City, KS,Premier,https://premier.upsl.com/teams/sf-wanderers-626093,
,SGA,Austin, TX,Division 1,http://division1.upsl.com/teams/sga-299309,
,Sharks FCA,FL,Tournament,http://tournament.upsl.com/teams/sharks-fca-363268,
,Shock City Fc,Clearwater, FL,Division 1,http://division1.upsl.com/teams/shock-city-fc-731955,
,Shoreline United FC,Long Beach, CA,Division 1,http://division1.upsl.com/teams/shoreline-united-fc-355660,
,Side FC 92,Tulsa, OK,Premier,https://premier.upsl.com/teams/side-fc-92-382588,
,Simi Valley Eclipse - Rebels FC U13,Simi Valley, CA,Academy Boys,http://academyboys.upsl.com/teams/simi-valley-eclipse-rebels-fc-u13-174728,
,Skm Academy,Irving , TX,Division 1,http://division1.upsl.com/teams/skm-academy-596697,
,Smugtown FC,Rochester, NY,Division 1,http://division1.upsl.com/teams/smugtown-fc-153874,
,SoCal FC,Los Angeles, CA,Women,http://women.upsl.com/teams/socal-fc-844166,
,SoCal Reds,Irvine, CA,Premier,https://premier.upsl.com/teams/socal-reds-495143,
,SoCal Reds FC,CA,Premier,https://premier.upsl.com/teams/socal-reds-fc-115311,
,SoCal Reds FC II,Los Angeles, CA,Division 1,http://division1.upsl.com/teams/socal-reds-fc-ii-87853,
,SoCal Reds FC U17,CA,Academy Boys,http://academyboys.upsl.com/teams/socal-reds-fc-u17-622667,
,SoCal Reds FC Women,CA,Women,http://women.upsl.com/teams/socal-reds-fc-women-911639,
,SoCal United,Tustin, CA,Division 1,http://division1.upsl.com/teams/socal-united-172133,
,Soccer Club Incorporated,Fort Lauderdale, FL,Division 1,http://division1.upsl.com/teams/soccer-club-incorporated-127771,
,Soda City FC,Columbia, SC,Premier,https://premier.upsl.com/teams/soda-city-fc-662893,
,Somerset SC,Dallas, TX,Division 1,http://division1.upsl.com/teams/somerset-sc-32880,
,South Florida Football Academy,Boca Raton, FL,Division 1,http://division1.upsl.com/teams/south-florida-football-academy-174112,
,South Florida Football Academy II,Boca Raton, FL,Division 1,http://division1.upsl.com/teams/south-florida-football-academy-ii-783003,
,South Park Football Club,Santa Rosa, CA,Premier,https://premier.upsl.com/teams/south-park-football-club-490334,
,Southern Indiana FC,Jeffersonville, IN,Premier,https://premier.upsl.com/teams/southern-indiana-fc-862853,
,Southwest FC,Bridgeport , CT,Division 1,http://division1.upsl.com/teams/southwest-fc-66008,
,Southwest Football Club,El Paso, TX,Premier,https://premier.upsl.com/teams/southwest-football-club-421646,
,Spartans Toros Neza FC,San Fernando, CA,Division 1,http://division1.upsl.com/teams/spartans-toros-neza-fc-615857,
,SPNG Academy U14,Chicago, IL,Academy Boys,http://academyboys.upsl.com/teams/spng-academy-u14-417887,
,SPNG Academy U15,Chicago, IL,Academy Boys,http://academyboys.upsl.com/teams/spng-academy-u15-991084,
,Sporting Arizona FC,El Mirage, AZ,Division 1,http://division1.upsl.com/teams/sporting-arizona-fc-157854,
,Sporting FC,Westlake Village, CA,Premier,https://premier.upsl.com/teams/sporting-fc-586883,
,Sporting FC U17,CA,Academy Boys,http://academyboys.upsl.com/teams/sporting-fc-u17-707101,
,Sporting FC Women,CA,Women,http://women.upsl.com/teams/sporting-fc-women-956307,
,Sporting Kansas City Academy,Kansas City, MO,Premier,https://premier.upsl.com/teams/sporting-kansas-city-academy-807723,
,Sporting NTX,McKinney, TX,Premier,https://premier.upsl.com/teams/sporting-ntx-42249,
,Sporting NTX Verde,McKinney, TX,Division 1,http://division1.upsl.com/teams/sporting-ntx-verde-703682,
,Sporting Slammers U15,CA,Academy Boys,http://academyboys.upsl.com/teams/sporting-slammers-u15-452454,
,Sporting Slammers U17,CA,Academy Boys,http://academyboys.upsl.com/teams/sporting-slammers-u17-299215,
,Sporting So-Cal Soccer Club,Glendale , CA,Academy Boys,http://academyboys.upsl.com/teams/sporting-so-cal-soccer-club-322801,
,Sporting So-Cal U13,Glendale, CA,Academy Boys,http://academyboys.upsl.com/teams/sporting-so-cal-u13-686790,
,Sporting So-Cal U15,Glendale , CA,Academy Boys,http://academyboys.upsl.com/teams/sporting-so-cal-u15-730711,
,Sporting Wichita SC,Wichita, KS,Premier,https://premier.upsl.com/teams/sporting-wichita-sc-57378,
,Springs Soccer Club,Coral Springs, FL,Division 1,http://division1.upsl.com/teams/springs-soccer-club-951596,
,SSL FC,Clarkston, GA,Premier,https://premier.upsl.com/teams/ssl-fc-337511,
,SSL FC 2,Norcross, GA,Division 1,http://division1.upsl.com/teams/ssl-fc-2-234105,
,St Petersburg FC Aztecs,St Petersburg, FL,Premier,https://premier.upsl.com/teams/st-petersburg-fc-aztecs-789788,
,St. Croix Soccer Club,Stillwater, MN,Women,http://women.upsl.com/teams/st-croix-soccer-club-40830,
,St. Johns FC,Portland, OR,Premier,https://premier.upsl.com/teams/st-johns-fc-13737,
,St. Louis City SC Academy,St. Louis, MO,Premier,https://premier.upsl.com/teams/st-louis-city-sc-academy-508361,
,St. Paul Blackhawks,St. Paul, MN,Premier,https://premier.upsl.com/teams/st-paul-blackhawks-890796,
,Storm United FC,Apple Valley, CA,Premier,https://premier.upsl.com/teams/storm-united-fc-36826,
,Street Footie FC,Rockville , MD,Division 1,http://division1.upsl.com/teams/street-footie-fc-175815,
,Strikers FC Miami,Homestead, FL,Division 1,http://division1.upsl.com/teams/strikers-fc-miami-48332,
,Strikers Miami FC U17,Homestead, FL,Academy Boys,http://academyboys.upsl.com/teams/strikers-miami-fc-u17-331118,
,Sueno FC,Joliet, IL,Premier,https://premier.upsl.com/teams/sueno-fc-69392,
,Sueno FC U15,Chicago, IL,Academy Boys,http://academyboys.upsl.com/teams/sueno-fc-u15-958031,
,Sueno FC U17,Chicago, IL,Academy Boys,http://academyboys.upsl.com/teams/sueno-fc-u17-569390,
,Sun City Astros FC,El Paso, TX,Premier,https://premier.upsl.com/teams/sun-city-astros-fc-65966,
,Superior City FC Women,Superior, WI,Women,http://women.upsl.com/teams/superior-city-fc-women-123701,
,Supreme FC,Miramar , FL,Division 1,http://division1.upsl.com/teams/supreme-fc-863304,
,Sure Sports FC,Columbia, MD,Premier,https://premier.upsl.com/teams/sure-sports-fc-21976,
,Sure Sports FC II,Columbia, MD,Division 1,http://division1.upsl.com/teams/sure-sports-fc-ii-990948,
,SYC United,Springfield, VA,Premier,https://premier.upsl.com/teams/syc-united-84604,
,Talent Pro,Los Angeles, CA,Tournament,http://tournament.upsl.com/teams/talent-pro-672370,
,TCSA Reserves,Macon, GA,Division 1,http://division1.upsl.com/teams/tcsa-reserves-210736,
,Tenfifteen FC,Dallas, TX,Premier,https://premier.upsl.com/teams/tenfifteen-fc-947327,
,Tennessee Tempo,Nashville, TN,Premier,https://premier.upsl.com/teams/tennessee-tempo-514627,
,Tennessee Tempo FC,Nashville, TN,Premier,https://premier.upsl.com/teams/tennessee-tempo-fc-401374,
,Tennessee Tempo II,Nashville, TN,Premier,https://premier.upsl.com/teams/tennessee-tempo-ii-776946,
,Texas FC,Georgetown/Leander, TX,Premier,https://premier.upsl.com/teams/texas-fc-610679,
,Texas Premier,Houston, TX,Premier,https://premier.upsl.com/teams/texas-premier-769273,
,Texas Spurs,Allen, TX,Premier,https://premier.upsl.com/teams/texas-spurs-85844,
,Texas Spurs II,Allen, TX,Division 1,http://division1.upsl.com/teams/texas-spurs-ii-7216,
,Texas Spurs Women,Allen, TX,Women,http://women.upsl.com/teams/texas-spurs-women-427236,
,The Villages SC,Summerfield, FL,Division 1,http://division1.upsl.com/teams/the-villages-sc-645908,
,Thurston County SA,Olympia, WA,Premier,https://premier.upsl.com/teams/thurston-county-sa-80967,
,Tiffiny's 2012,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/tiffinys-2012-342663,
,Titans fc,San Bernardino , CA,Division 1,http://division1.upsl.com/teams/titans-fc-49905,
,Tonka Fusion Elite,Plymouth, MN,Women,http://women.upsl.com/teams/tonka-fusion-elite-700941,
,Total90 Futbol Academy,Tulsa, OK,Premier,https://premier.upsl.com/teams/total90-futbol-academy-151088,
,Traviesos 2009,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/traviesos-2009-38683,
,Tropical Sporting Football Club,Miami, FL,Division 1,http://division1.upsl.com/teams/tropical-sporting-football-club-665401,
,Tulsa Athletic,Tulsa, OK,Premier,https://premier.upsl.com/teams/tulsa-athletic-129331,
,Tuzos Georgia U17,GA,Academy Boys,http://academyboys.upsl.com/teams/tuzos-georgia-u17-464476,
,Twin City FC,Coon Rapids, MN,Premier,https://premier.upsl.com/teams/twin-city-fc-16956,
,Two Bridges Football Club,New York, NY,Division 1,http://division1.upsl.com/teams/two-bridges-football-club-431110,
,UCFSC Warriors,Rahway, NJ,Division 1,http://division1.upsl.com/teams/ucfsc-warriors-45223,
,UDA Soccer,Las Cruces, NM,Premier,https://premier.upsl.com/teams/uda-soccer-287984,
,UMA FC,LaGrange, GA,Premier,https://premier.upsl.com/teams/uma-fc-750267,
,Unations FC,Worcester, MA,Premier,https://premier.upsl.com/teams/unations-fc-624719,
,Unations FC II,Worcester, MA,Division 1,http://division1.upsl.com/teams/unations-fc-ii-309551,
,Union Amaya U17,Fontana, CA,Academy Boys,http://academyboys.upsl.com/teams/union-amaya-u17-202303,
,Union FC Kissimmee U13,Kissimmee, FL,Academy Boys,http://academyboys.upsl.com/teams/union-fc-kissimmee-u13-279362,
,Union FC Kissimmee U15,FL,Academy Boys,http://academyboys.upsl.com/teams/union-fc-kissimmee-u15-637329,
,Union SC,Union, NJ,Premier,https://premier.upsl.com/teams/union-sc-250100,
,Union SC U13,Union, NJ,Academy Boys,http://academyboys.upsl.com/teams/union-sc-u13-140111,
,Union SC U15,NJ,Academy Boys,http://academyboys.upsl.com/teams/union-sc-u15-243032,
,Union SC U17,NJ,Academy Boys,http://academyboys.upsl.com/teams/union-sc-u17-879133,
,United City FC Women,CA,Women,http://women.upsl.com/teams/united-city-fc-women-35165,
,United Elite Krajisnik FC,Utica, NY,Women,http://women.upsl.com/teams/united-elite-krajisnik-fc-909228,
,United Elite Krajisnik FC II,Utica, NY,Division 1,http://division1.upsl.com/teams/united-elite-krajisnik-fc-ii-874839,
,United FC,Lawrenceville, GA,Division 1,http://division1.upsl.com/teams/united-fc-431376,
,United Soccer Club,Orlando, FL,Division 1,http://division1.upsl.com/teams/united-soccer-club-615374,
,United Soccer Club,FL,Tournament,http://tournament.upsl.com/teams/united-soccer-club-412194,
,Upper Royalty,Auburn/Lewiston, ME,Division 1,http://division1.upsl.com/teams/upper-royalty-451236,
,Upstate United,Syracuse, NY,Division 1,http://division1.upsl.com/teams/upstate-united-636541,
,Urbana City FC,Urbana, IL,Premier,https://premier.upsl.com/teams/urbana-city-fc-993266,
,Utah Avalanche SC,Salt Lake City, UT,Premier,https://premier.upsl.com/teams/utah-avalanche-sc-908421,
,Utah Development Academy,Salt Lake City, UT,Premier,https://premier.upsl.com/teams/utah-development-academy-22609,
,Utah Rangers FC,Ogden, UT,Premier,https://premier.upsl.com/teams/utah-rangers-fc-40,
,Utah Rangers FC II,Ogden, UT,Division 1,http://division1.upsl.com/teams/utah-rangers-fc-ii-95883,
,Utah Rangers U18,Ogden, UT,Academy Boys,http://academyboys.upsl.com/teams/utah-rangers-u18-594246,
,Utah Red Wolves SC,Park City, UT,Premier,https://premier.upsl.com/teams/utah-red-wolves-sc-87383,
,VA Revolution Pro,Leesburg, VA,Premier,https://premier.upsl.com/teams/va-revolution-pro-763367,
,Vacaville Elite,Vacaville, CA,Division 1,http://division1.upsl.com/teams/vacaville-elite-28074,
,Valley 559 FC,Fresno, CA,Premier,https://premier.upsl.com/teams/valley-559-fc-36268,
,Vikings Premier,Reno, NV,Women,http://women.upsl.com/teams/vikings-premier-337323,
,Villa 2009,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/villa-2009-215148,
,Villa 2015,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/villa-2015-777056,
,Villanovence FC,Danbury, CT,Premier,https://premier.upsl.com/teams/villanovence-fc-538360,
,Villanovence FC U17,Danbury, CT,Academy Boys,http://academyboys.upsl.com/teams/villanovence-fc-u17-537211,
,Villarreal CF Las Vegas,Las Vegas, NV,Premier,https://premier.upsl.com/teams/villarreal-cf-las-vegas-805413,
,Villarreal CF VA,Springfield, VA,Premier,https://premier.upsl.com/teams/villarreal-cf-va-800585,
,Villarreal North Texas,Fort Worth, TX,Division 1,http://division1.upsl.com/teams/villarreal-north-texas-335104,
,Vinotinto FC Atlanta,Norcross, GA,Premier,https://premier.upsl.com/teams/vinotinto-fc-atlanta-472030,
,Virginia Dream FC,Falls Church, VA,Premier,https://premier.upsl.com/teams/virginia-dream-fc-616358,
,Vlora FC Women,Burnsville, MN,Women,http://women.upsl.com/teams/vlora-fc-women-339530,
,Wake Futbol Club,Holly Springs, NC,Division 1,http://division1.upsl.com/teams/wake-futbol-club-681651,
,Warwick City Football Club,Warwick, RI,Division 1,http://division1.upsl.com/teams/warwick-city-football-club-510415,
,Weston FC,Weston, FL,Premier,https://premier.upsl.com/teams/weston-fc-26177,
,Weston FC U18 Black,Weston, FL,Division 1,http://division1.upsl.com/teams/weston-fc-u18-black-971231,
,Weston FC U19 Black,Weston, FL,Division 1,http://division1.upsl.com/teams/weston-fc-u19-black-985656,
,Whitestone FC,Queens, NY,Division 1,http://division1.upsl.com/teams/whitestone-fc-709571,
,Wizards Soccer Academy U13,Kissimmee, FL,Academy Boys,http://academyboys.upsl.com/teams/wizards-soccer-academy-u13-671910,
,Wizards Soccer Academy U15,Kissimmee, FL,Academy Boys,http://academyboys.upsl.com/teams/wizards-soccer-academy-u15-543162,
,Wolves 2007,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/wolves-2007-550370,
,Women’s Playmaker FC,Orange County , CA,Women,http://women.upsl.com/teams/womens-playmaker-fc-554923,
,Worcester Warriors FC,Worcester, MA,Premier,https://premier.upsl.com/teams/worcester-warriors-fc-857403,
,Worldwide Problems SC,Anaheim , CA,Division 1,http://division1.upsl.com/teams/worldwide-problems-sc-738220,
,Worthington Community FC,Worthington, MN,Premier,https://premier.upsl.com/teams/worthington-community-fc-118018,
,Worthington Community FC II,Worthington, MN,Division 1,http://division1.upsl.com/teams/worthington-community-fc-ii-40007,
,XAFC-NJ Xolos U15,NJ,Academy Boys,http://academyboys.upsl.com/teams/xafc-nj-xolos-u15-103405,
,XAFC-NJ Xolos U17,NJ,Academy Boys,http://academyboys.upsl.com/teams/xafc-nj-xolos-u17-276568,
,Xolo-Aztecs Medina B2011,San Diego, CA,San Diego RSL,http://sandiegorsl.upsl.com/teams/xolo-aztecs-medina-b2011-936293,
,Young Gunz,Colorado Springs, CO,Premier,https://premier.upsl.com/teams/young-gunz-6064,
,Yuba FC,Yuba, CA,Premier,https://premier.upsl.com/teams/yuba-fc-544471,
,Yuta Kickers SC,Lehi, UT,Premier,https://premier.upsl.com/teams/yuta-kickers-sc-42670,
,Zacatepec USA,CA,Tournament,http://tournament.upsl.com/teams/zacatepec-usa-635785,
,Zeta FC,Irvine, CA,Premier,https://premier.upsl.com/teams/zeta-fc-478789,
,Zeta FC II,Irvine, CA,Division 1,http://division1.upsl.com/teams/zeta-fc-ii-878581,
,Zeta FC U17,Irvine, CA,Academy Boys,http://academyboys.upsl.com/teams/zeta-fc-u17-886660,
