445,il, #2 Rage Baseball ,,https://selectbaseballteams.com/baseball/organization/hoffmane-estates/il/rage-baseball/,,,,http://www.rrsba.com/,,,8477026543,,,Indoor Facilities,Outdoor Facilities,,,Volunteer Coaches,,,2070 Stonington Ave,Hoffmane Estates, IL 60169,,,$1,200,,
445,il, #3 Aurora thunder Baseball ,,https://selectbaseballteams.com/baseball/organization/aurora/il/aurora-thunder-baseball/,,,,https://www.auroratravelbaseball.org/,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Volunteer Coaches,,,123 Baseball Lane,Aurora, IL 60503,,,,,,
445,il, #4 Atlas Hardball ,,https://selectbaseballteams.com/baseball/organization/winnebago/il/atlas-hardball/,,,,http://atlashardball.com/,,,123-456-7890,,,Indoor Facilities,,,Paid Coaches,,,104 Kasch Dr.,Winnebago, IL 61088,,,,,,,
446,il, #1 Illinois Indians ,,https://selectbaseballteams.com/baseball/organization/mount-prospect/il/illinois-indians/,,,,https://illinoisindiansbaseball.com/,,,847-905-7355,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,412 E Business Center Dr.,Mount Prospect, IL 60056,,,$1,0,,
446,il, #2 Aurora thunder Baseball ,,https://selectbaseballteams.com/baseball/organization/aurora/il/aurora-thunder-baseball/,,,,https://www.auroratravelbaseball.org/,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Volunteer Coaches,,,123 Baseball Lane,Aurora, IL 60503,,,,,,
446,il, #3 Atlas Hardball ,,https://selectbaseballteams.com/baseball/organization/winnebago/il/atlas-hardball/,,,,http://atlashardball.com/,,,123-456-7890,,,Indoor Facilities,,,Paid Coaches,,,104 Kasch Dr.,Winnebago, IL 61088,,,,,,,
450,ak, #1 Alaska Patriots ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/alaska-patriots/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
450,ak, #2 Arctic Heat 18U ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/arctic-heat-18u/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
450,ak, #3 AK Krush 14U (Mewha) ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/ak-krush-14u-mewha/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
450,ak, #4 Firecrackers AK ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/firecrackers-ak/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
450,ak, #5 AK Krush18U (McCutcheon) ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/ak-krush18u-mccutcheon/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
451,ak, #1 Alaska Patriots ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/alaska-patriots/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
451,ak, #2 Arctic Heat 18U ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/arctic-heat-18u/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
451,ak, #3 AK Krush 14U (Mewha) ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/ak-krush-14u-mewha/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
451,ak, #4 Firecrackers AK ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/firecrackers-ak/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
451,ak, #5 AK Krush18U (McCutcheon) ,,https://selectbaseballteams.com/softball/organization/anchorage/ak/ak-krush18u-mccutcheon/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Anchorage, AK,,,,,,
476,ky, #1 Exposure Baseball Events ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/exposure-baseball-events/,,,,https://baseball.exposureevents.com/youth-baseball-tournaments#events,,,502-354-8897,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,1877 Douglas Blvd.,Louisville, KY 40205,,,,,,
477,ky, #1 Exposure Baseball Events ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/exposure-baseball-events/,,,,https://baseball.exposureevents.com/youth-baseball-tournaments#events,,,502-354-8897,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,1877 Douglas Blvd.,Louisville, KY 40205,,,,,,
477,ky, #2 Kentucky Diamonds ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/kentucky-diamonds/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY 40212,,,,,,
477,ky, #3 Ohio Valley Elite ,,https://selectbaseballteams.com/baseball/organization/worthington/ky/ohio-valley-elite/,,,,,,,606-585-5386,,,Outdoor Facilities,,,Volunteer Coaches,,,531 Fisher ave,Worthington, KY 41183,,,,,,,
478,ky, #1 Wolves Baseball ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/wolves-baseball/,,,,http://wolvesbaseball.org/,,,818-635-5572,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,352 Production Ct.,Louisville, KY 40299,,,,,,
478,ky, #2 Exposure Baseball Events ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/exposure-baseball-events/,,,,https://baseball.exposureevents.com/youth-baseball-tournaments#events,,,502-354-8897,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,1877 Douglas Blvd.,Louisville, KY 40205,,,,,,
478,ky, #3 West Kentucky All Stars ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/west-kentucky-all-stars/,,,,https://www.westkentuckyallstars.com/,,,123-456-7890,,,Indoor Facilities,,,Paid Coaches,,,3200 Madison Street,Paducah, KY 42001,,,$500,,,,
478,ky, #4 Kentucky Diamonds ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/kentucky-diamonds/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY 40212,,,,,,
478,ky, #5 Warren County Knockouts ,,https://selectbaseballteams.com/softball/organization/bowling-green/ky/warren-county-knockouts/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Bowling Green, KY,,,,,,
478,ky, #6 Northern Kentucky Bandits ,,https://selectbaseballteams.com/softball/organization/covington/ky/northern-kentucky-bandits/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Covington, KY,,,,,,
478,ky, #7 KY Rockers 07 ,,https://selectbaseballteams.com/softball/organization/versailles/ky/ky-rockers-07/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Versailles, KY,,,,,,
478,ky, #8 Louisville Lady Sluggers (Kuhn) ,,https://selectbaseballteams.com/softball/organization/louisville/ky/louisville-lady-sluggers-kuhn/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY,,,,,,
478,ky, #9 Force ,,https://selectbaseballteams.com/softball/organization/lexington/ky/force/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lexington, KY,,,,,,
478,ky, #10 Derby City Crush ,,https://selectbaseballteams.com/softball/organization/louisville/ky/derby-city-crush/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY,,,,,,
478,ky, #11 KC Freedom 18U (Hunt) ,,https://selectbaseballteams.com/softball/organization/louisville/ky/kc-freedom-18u-hunt/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY,,,,,,
478,ky, #12 Bluegrass Spirit ,,https://selectbaseballteams.com/softball/organization/lexington/ky/bluegrass-spirit/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lexington, KY,,,,,,
478,ky, #13 AfterShock Softball ,,https://selectbaseballteams.com/softball/organization/lexington/ky/aftershock-softball/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lexington, KY,,,,,,
478,ky, #14 Kentucky Clovers ,,https://selectbaseballteams.com/softball/organization/louisville/ky/kentucky-clovers/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY,,,,,,
478,ky, #15 Kentucky Softball Club ,,https://selectbaseballteams.com/softball/organization/nicholasville/ky/kentucky-softball-club/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Nicholasville, KY,,,,,,
478,ky, #16 Fury Platinum (Bray) ,,https://selectbaseballteams.com/softball/organization/richmond/ky/fury-platinum-bray/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Richmond, KY,,,,,,
478,ky, #17 Southern Force ,,https://selectbaseballteams.com/softball/organization/big-spring/ky/southern-force/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Big Spring, KY,,,,,,
478,ky, #18 Team KY ASA 16U Gold ,,https://selectbaseballteams.com/softball/organization/lexington/ky/team-ky-asa-16u-gold/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lexington, KY,,,,,,
478,ky, #19 Louisville Lady Sluggers (Underwood) ,,https://selectbaseballteams.com/softball/organization/campbellsvlle/ky/louisville-lady-sluggers-underwood/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,CAMPBELLSVLLE, KY,,,,,,
478,ky, #20 Kentucky Softball Club ,,https://selectbaseballteams.com/softball/organization/nicholasville/ky/kentucky-softball-club-0/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Nicholasville, KY,,,,,,
478,ky, #21 Frankfort High School ,,https://selectbaseballteams.com/softball/organization/frankfort/ky/frankfort-high-school/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Frankfort, KY,,,,,,
478,ky, #22 Kentucky Premier 18u ,,https://selectbaseballteams.com/softball/organization/lloyd/ky/kentucky-premier-18u/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lloyd, KY,,,,,,
479,ky, #1 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
479,ky, #2 Wolves Baseball ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/wolves-baseball/,,,,http://wolvesbaseball.org/,,,818-635-5572,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,352 Production Ct.,Louisville, KY 40299,,,,,,
479,ky, #3 Exposure Baseball Events ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/exposure-baseball-events/,,,,https://baseball.exposureevents.com/youth-baseball-tournaments#events,,,502-354-8897,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,1877 Douglas Blvd.,Louisville, KY 40205,,,,,,
479,ky, #4 West Kentucky All Stars ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/west-kentucky-all-stars/,,,,https://www.westkentuckyallstars.com/,,,123-456-7890,,,Indoor Facilities,,,Paid Coaches,,,3200 Madison Street,Paducah, KY 42001,,,$500,,,,
479,ky, #5 Kentucky Mammoths ,,https://selectbaseballteams.com/baseball/organization/bowling-green/ky/kentucky-mammoths/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Bowling Green, KY 42101,,,,,,
479,ky, #6 Kentucky Diamonds ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/kentucky-diamonds/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY 40212,,,,,,
479,ky, #7 Warren County Knockouts ,,https://selectbaseballteams.com/softball/organization/bowling-green/ky/warren-county-knockouts/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Bowling Green, KY,,,,,,
479,ky, #8 Northern Kentucky Bandits ,,https://selectbaseballteams.com/softball/organization/covington/ky/northern-kentucky-bandits/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Covington, KY,,,,,,
479,ky, #9 KY Rockers 07 ,,https://selectbaseballteams.com/softball/organization/versailles/ky/ky-rockers-07/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Versailles, KY,,,,,,
479,ky, #10 Louisville Lady Sluggers (Kuhn) ,,https://selectbaseballteams.com/softball/organization/louisville/ky/louisville-lady-sluggers-kuhn/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY,,,,,,
479,ky, #11 Force ,,https://selectbaseballteams.com/softball/organization/lexington/ky/force/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lexington, KY,,,,,,
479,ky, #12 Derby City Crush ,,https://selectbaseballteams.com/softball/organization/louisville/ky/derby-city-crush/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY,,,,,,
479,ky, #13 KC Freedom 18U (Hunt) ,,https://selectbaseballteams.com/softball/organization/louisville/ky/kc-freedom-18u-hunt/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY,,,,,,
479,ky, #14 Bluegrass Spirit ,,https://selectbaseballteams.com/softball/organization/lexington/ky/bluegrass-spirit/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lexington, KY,,,,,,
479,ky, #15 AfterShock Softball ,,https://selectbaseballteams.com/softball/organization/lexington/ky/aftershock-softball/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lexington, KY,,,,,,
479,ky, #16 Kentucky Clovers ,,https://selectbaseballteams.com/softball/organization/louisville/ky/kentucky-clovers/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY,,,,,,
479,ky, #17 Kentucky Softball Club ,,https://selectbaseballteams.com/softball/organization/nicholasville/ky/kentucky-softball-club/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Nicholasville, KY,,,,,,
479,ky, #18 Fury Platinum (Bray) ,,https://selectbaseballteams.com/softball/organization/richmond/ky/fury-platinum-bray/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Richmond, KY,,,,,,
479,ky, #19 Southern Force ,,https://selectbaseballteams.com/softball/organization/big-spring/ky/southern-force/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Big Spring, KY,,,,,,
479,ky, #20 Team KY ASA 16U Gold ,,https://selectbaseballteams.com/softball/organization/lexington/ky/team-ky-asa-16u-gold/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lexington, KY,,,,,,
479,ky, #21 Louisville Lady Sluggers (Underwood) ,,https://selectbaseballteams.com/softball/organization/campbellsvlle/ky/louisville-lady-sluggers-underwood/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,CAMPBELLSVLLE, KY,,,,,,
479,ky, #22 Kentucky Softball Club ,,https://selectbaseballteams.com/softball/organization/nicholasville/ky/kentucky-softball-club-0/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Nicholasville, KY,,,,,,
479,ky, #23 Frankfort High School ,,https://selectbaseballteams.com/softball/organization/frankfort/ky/frankfort-high-school/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Frankfort, KY,,,,,,
479,ky, #24 Kentucky Premier 18u ,,https://selectbaseballteams.com/softball/organization/lloyd/ky/kentucky-premier-18u/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Lloyd, KY,,,,,,
480,ky, #1 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
480,ky, #2 Wolves Baseball ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/wolves-baseball/,,,,http://wolvesbaseball.org/,,,818-635-5572,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,352 Production Ct.,Louisville, KY 40299,,,,,,
480,ky, #3 Exposure Baseball Events ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/exposure-baseball-events/,,,,https://baseball.exposureevents.com/youth-baseball-tournaments#events,,,502-354-8897,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,1877 Douglas Blvd.,Louisville, KY 40205,,,,,,
480,ky, #4 West Kentucky All Stars ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/west-kentucky-all-stars/,,,,https://www.westkentuckyallstars.com/,,,123-456-7890,,,Indoor Facilities,,,Paid Coaches,,,3200 Madison Street,Paducah, KY 42001,,,$500,,,,
480,ky, #5 Kentucky Diamonds ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/kentucky-diamonds/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY 40212,,,,,,
481,ky, #1 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
481,ky, #2 Wolves Baseball ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/wolves-baseball/,,,,http://wolvesbaseball.org/,,,818-635-5572,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,352 Production Ct.,Louisville, KY 40299,,,,,,
481,ky, #3 Exposure Baseball Events ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/exposure-baseball-events/,,,,https://baseball.exposureevents.com/youth-baseball-tournaments#events,,,502-354-8897,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,1877 Douglas Blvd.,Louisville, KY 40205,,,,,,
481,ky, #4 West Kentucky All Stars ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/west-kentucky-all-stars/,,,,https://www.westkentuckyallstars.com/,,,123-456-7890,,,Indoor Facilities,,,Paid Coaches,,,3200 Madison Street,Paducah, KY 42001,,,$500,,,,
481,ky, #5 Kentucky Diamonds ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/kentucky-diamonds/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY 40212,,,,,,
482,ky, #1 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
482,ky, #2 Wolves Baseball ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/wolves-baseball/,,,,http://wolvesbaseball.org/,,,818-635-5572,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,352 Production Ct.,Louisville, KY 40299,,,,,,
482,ky, #3 Exposure Baseball Events ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/exposure-baseball-events/,,,,https://baseball.exposureevents.com/youth-baseball-tournaments#events,,,502-354-8897,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,1877 Douglas Blvd.,Louisville, KY 40205,,,,,,
482,ky, #4 West Kentucky All Stars ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/west-kentucky-all-stars/,,,,https://www.westkentuckyallstars.com/,,,123-456-7890,,,Indoor Facilities,,,Paid Coaches,,,3200 Madison Street,Paducah, KY 42001,,,$500,,,,
482,ky, #5 Kentucky Diamonds ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/kentucky-diamonds/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,101 Main St.,Louisville, KY 40212,,,,,,
483,ky, #1 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
483,ky, #2 Wolves Baseball ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/wolves-baseball/,,,,http://wolvesbaseball.org/,,,818-635-5572,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,352 Production Ct.,Louisville, KY 40299,,,,,,
483,ky, #3 Exposure Baseball Events ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/exposure-baseball-events/,,,,https://baseball.exposureevents.com/youth-baseball-tournaments#events,,,502-354-8897,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,1877 Douglas Blvd.,Louisville, KY 40205,,,,,,
483,ky, #4 West Kentucky All Stars ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/west-kentucky-all-stars/,,,,https://www.westkentuckyallstars.com/,,,123-456-7890,,,Indoor Facilities,,,Paid Coaches,,,3200 Madison Street,Paducah, KY 42001,,,$500,,,,
483,ky, #5 JINX Baseball 13u ,,https://selectbaseballteams.com/baseball/organization/richmond/ky/jinx-baseball-13u/,,,,,,,123-456-7890,,,No Permanent Facilities,,,Volunteer Coaches,,,4092 Simpson Lane,Richmond, KY 40475,,,$300,,,,
484,ky, #1 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
484,ky, #2 Wolves Baseball ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/wolves-baseball/,,,,http://wolvesbaseball.org/,,,818-635-5572,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,352 Production Ct.,Louisville, KY 40299,,,,,,
484,ky, #3 Exposure Baseball Events ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/exposure-baseball-events/,,,,https://baseball.exposureevents.com/youth-baseball-tournaments#events,,,502-354-8897,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,1877 Douglas Blvd.,Louisville, KY 40205,,,,,,
484,ky, #4 West Kentucky All Stars ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/west-kentucky-all-stars/,,,,https://www.westkentuckyallstars.com/,,,123-456-7890,,,Indoor Facilities,,,Paid Coaches,,,3200 Madison Street,Paducah, KY 42001,,,$500,,,,
484,ky, #5 Woodford Bat Jackets ,,https://selectbaseballteams.com/baseball/organization/versailles/ky/woodford-bat-jackets/,,,,,,,123-456-7890,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,Avenue of Champions,Versailles, KY 40383,,,,,,
485,ky, #1 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #2 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #3 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #4 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #5 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #6 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #7 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #8 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #9 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #10 Kentucky Prospects Baseball Club ,,https://selectbaseballteams.com/baseball/organization/paducah/ky/kentucky-prospects-baseball-club/,,,,https://www.facebook.com/KYPROSPECTS/,,,123-456-7890,,,No Permanent Facilities,,,Paid Coaches,,,101 Main St,Paducah, KY 42003,,,,,,,
485,ky, #11 Wolves Baseball ,,https://selectbaseballteams.com/baseball/organization/louisville/ky/wolves-baseball/,,,,http://wolvesbaseball.org/,,,818-635-5572,,,Indoor Facilities,Outdoor Facilities,,,Paid Coaches,,,352 Production Ct.,Louisville, KY 40299,,,,,,
