,52401,,,Mount Pleasant Soccer Association,,, Mount Pleasant, IA 52641,,,https://www.iowasoccer.org/clubs/mount-pleasant-soccer-association/?Near=52401&Radius=250,
,52401,,,Mahaska County Soccer Club (MCSC),,, Oskaloosa, IA 52577,,,https://www.iowasoccer.org/clubs/mahaska-county-soccer-club-mcsc/?Near=52401&Radius=250,
,52401,,,Clinton United Soccer Club,,, Clinton, IA 52732,,,https://www.iowasoccer.org/clubs/clinton-united-soccer-club/?Near=52401&Radius=250,
,52401,,,Quad Cities Rush,,, Coal Valley, IL 61240,,,https://www.iowasoccer.org/clubs/quad-cities-rush/?Near=52401&Radius=250,
,52401,,,Iowa Rush South,,, Pella, IA 50219,,,https://www.iowasoccer.org/clubs/iowa-rush-south/?Near=52401&Radius=250,
,52401,,,Ottumwa Soccer Club,,, Ottumwa, IA 52501,,,https://www.iowasoccer.org/clubs/ottumwa-soccer-club/?Near=52401&Radius=250,
,52401,,,Newton Area Soccer Association (NASA),,, Newton, IA 50208,,,https://www.iowasoccer.org/clubs/newton-area-soccer-association-nasa/?Near=52401&Radius=250,
,52401,,,New Hampton Park & Rec,,, New Hampton, IA 50659,,,https://www.iowasoccer.org/clubs/new-hampton-park--rec/?Near=52401&Radius=250,
,52401,,,Colfax-Mingo Youth Soccer Club,,, Colfax, IA 50054,,,https://www.iowasoccer.org/clubs/colfax-mingo-youth-soccer-club/?Near=52401&Radius=250,
,52401,,,Colo-Nesco Soccer Club,,, Colo, IA 50056,,,https://www.iowasoccer.org/clubs/colo-nesco-soccer-club/?Near=52401&Radius=250,
,52401,,,Southeast Soccer Academy (SESA),,, Burlington, IA 52601,,,https://www.iowasoccer.org/clubs/southeast-soccer-academy-sesa/?Near=52401&Radius=250,
,52401,,,Knoxville Soccer Club,,, Knoxville, IA 50138,,,https://www.iowasoccer.org/clubs/knoxville-soccer-club/?Near=52401&Radius=250,
,52401,,,Albia Soccer Club,,, Albia, IA 52531,,,https://www.iowasoccer.org/clubs/albia-soccer-club/?Near=52401&Radius=250,
,52401,,,Collins Maxwell Baxter Soccer Club (CMB),,, Maxwell, IA 50161,,,https://www.iowasoccer.org/clubs/collins-maxwell-baxter-soccer-club-cmb/?Near=52401&Radius=250,
,52401,,,North Central Strykers Soccer Club,,, Iowa Falls, IA 50126,,,https://www.iowasoccer.org/clubs/north-central-strykers-soccer-club/?Near=52401&Radius=250,
,52401,,,Charles City YMCA,,, Charles City, IA 50616,,,https://www.iowasoccer.org/clubs/charles-city-ymca/?Near=52401&Radius=250,
